"";"document";"art, creativ, technologi, project, develop";"child, read, activ, text, electron";"cultur, museum, commun, inform, histor";"design, method, review, system, valu";"digit, media, narr, literaci, practic";"game, plai, mmo, examin, analys";"game, plai, violent, aggress, behavior";"internet, addict, adolesc, gender, femal";"learn, educ, design, develop, environ";"mobil, technologi, peopl, young, live";"model, influenc, blog, factor, perceiv";"motiv, engag, gamif, element, experi";"music, interact, user, system, experi";"onlin, social, commun, ident, offlin";"perform, cognit, particip, experi, task";"problem, associ, person, predict, posit, emot";"social, media, sns, network, facebook";"student, teach, school, educ, classroom";"video, imag, content, visual, analys";"virtual, avatar, world, experi, environ";"topic";"doc_id";"apa"
"1373";"2-s2.0-84907315018";0,00458715596330275;0,00458715596330275;0,0137614678899083;0,00458715596330275;0,00458715596330275;0,13302752293578;0,0229357798165138;0,252293577981651;0,00458715596330275;0,0412844036697248;0,0412844036697248;0,00458715596330275;0,00458715596330275;0,00458715596330275;0,0412844036697248;0,344036697247706;0,00458715596330275;0,0596330275229358;0,00458715596330275;0,00458715596330275;"problem, associ, person, predict, posit, emot";"2-s2.0-84907315018";"Hou S., Fang X.(2014). The explicit and implicit outcome expectancies of Internet games and their relationships with Internet gaming behaviors among college students. Computers in Human Behavior"
"1374";"2-s2.0-84907321372";0,050561797752809;0,0168539325842697;0,00561797752808989;0,0280898876404494;0,0280898876404494;0,106741573033708;0,00561797752808989;0,00561797752808989;0,275280898876405;0,0730337078651685;0,00561797752808989;0,0842696629213483;0,00561797752808989;0,00561797752808989;0,106741573033708;0,00561797752808989;0,0168539325842697;0,0842696629213483;0,00561797752808989;0,0842696629213483;"learn, educ, design, develop, environ";"2-s2.0-84907321372";"Melero J., Hernandez-Leo D.(2014). A model for the design of puzzle-based games including virtual and physical objects. Educational Technology and Society"
"1375";"2-s2.0-84907325724";0,00485436893203883;0,00485436893203883;0,00485436893203883;0,0631067961165049;0,0242718446601942;0,0533980582524272;0,00485436893203883;0,00485436893203883;0,199029126213592;0,00485436893203883;0,00485436893203883;0,169902912621359;0,00485436893203883;0,0242718446601942;0,218446601941748;0,101941747572816;0,00485436893203883;0,0728155339805825;0,0242718446601942;0,00485436893203883;"perform, cognit, particip, experi, task";"2-s2.0-84907325724";"Woo J.-C.(2014). Digital game-based learning supports student motivation, cognitive success, and performance outcomes. Educational Technology and Society"
"1376";"2-s2.0-84907354001";0,00862068965517241;0,318965517241379;0,00862068965517241;0,0603448275862069;0,0603448275862069;0,00862068965517241;0,00862068965517241;0,00862068965517241;0,00862068965517241;0,00862068965517241;0,129310344827586;0,00862068965517241;0,0258620689655172;0,0431034482758621;0,21551724137931;0,0258620689655172;0,00862068965517241;0,00862068965517241;0,00862068965517241;0,0258620689655172;"child, read, activ, text, electron";"2-s2.0-84907354001";"Perrin J.-L., Paill<U+0082> D., Baccino T.(2014). Reading tilted: Does the use of tablets impact performance? An oculometric study. Computers in Human Behavior"
"1377";"2-s2.0-84907360136";0,00833333333333333;0,0583333333333333;0,00833333333333333;0,00833333333333333;0,0416666666666667;0,00833333333333333;0,141666666666667;0,00833333333333333;0,00833333333333333;0,00833333333333333;0,00833333333333333;0,00833333333333333;0,025;0,025;0,00833333333333333;0,00833333333333333;0,00833333333333333;0,025;0,075;0,508333333333333;"virtual, avatar, world, experi, environ";"2-s2.0-84907360136";"Ahn S.J., Bailenson J.N., Park D.(2014). Short- and long-term effects of embodied experiences in immersive virtual environments on environmental locus of control and behavior. Computers in Human Behavior"
"1378";"2-s2.0-84907360538";0,00746268656716418;0,00746268656716418;0,00746268656716418;0,00746268656716418;0,00746268656716418;0,00746268656716418;0,0522388059701493;0,216417910447761;0,0223880597014925;0,00746268656716418;0,261194029850746;0,00746268656716418;0,00746268656716418;0,0223880597014925;0,00746268656716418;0,23134328358209;0,0223880597014925;0,00746268656716418;0,0223880597014925;0,0671641791044776;"model, influenc, blog, factor, perceiv";"2-s2.0-84907360538";"Deryakulu D., Ursava? <U+0099>.F.(2014). Genetic and environmental influences on problematic Internet use: A twin study. Computers in Human Behavior"
"1379";"2-s2.0-84907367839";0,025;0,00833333333333333;0,00833333333333333;0,00833333333333333;0,025;0,00833333333333333;0,025;0,00833333333333333;0,00833333333333333;0,0416666666666667;0,125;0,0416666666666667;0,00833333333333333;0,141666666666667;0,00833333333333333;0,108333333333333;0,341666666666667;0,0416666666666667;0,00833333333333333;0,00833333333333333;"social, media, sns, network, facebook";"2-s2.0-84907367839";"Chen G.M.(2014). Revisiting the social enhancement hypothesis: Extroversion indirectly predicts number of Facebook friends operating through Facebook usage. Computers in Human Behavior"
"1380";"2-s2.0-84907434898";0,0397727272727273;0,0284090909090909;0,232954545454545;0,119318181818182;0,00568181818181818;0,00568181818181818;0,0170454545454545;0,00568181818181818;0,232954545454545;0,0170454545454545;0,00568181818181818;0,00568181818181818;0,0397727272727273;0,0511363636363636;0,00568181818181818;0,00568181818181818;0,00568181818181818;0,0852272727272727;0,0170454545454545;0,0738636363636364;"learn, educ, design, develop, environ";"2-s2.0-84907434898";"Liveri A., Skordoulis C.D.(2014). Google SketchUp software as an educational tool highlighting the principles of cultural ecology. International Journal of Critical Cultural Studies"
"1381";"2-s2.0-84907486028";0,00574712643678161;0,00574712643678161;0,00574712643678161;0,0172413793103448;0,0172413793103448;0,0172413793103448;0,718390804597701;0,0172413793103448;0,00574712643678161;0,00574712643678161;0,028735632183908;0,00574712643678161;0,00574712643678161;0,00574712643678161;0,00574712643678161;0,0172413793103448;0,0632183908045977;0,00574712643678161;0,028735632183908;0,0172413793103448;"game, plai, violent, aggress, behavior";"2-s2.0-84907486028";"Tear M.J., Nielsen M.(2014). Video games and prosocial behavior: A study of the effects of non-violent, violent and ultra-violent gameplay. Computers in Human Behavior"
"1382";"2-s2.0-84907546295";0,00746268656716418;0,00746268656716418;0,00746268656716418;0,00746268656716418;0,00746268656716418;0,082089552238806;0,00746268656716418;0,00746268656716418;0,00746268656716418;0,0223880597014925;0,00746268656716418;0,425373134328358;0,00746268656716418;0,00746268656716418;0,082089552238806;0,00746268656716418;0,0671641791044776;0,216417910447761;0,00746268656716418;0,00746268656716418;"motiv, engag, gamif, element, experi";"2-s2.0-84907546295";"Hanus M.D., Fox J.(2015). Assessing the effects of gamification in the classroom: A longitudinal study on intrinsic motivation, social comparison, satisfaction, effort, and academic performance. Computers and Education"
"1383";"2-s2.0-84907591660";0,275;0,00833333333333333;0,00833333333333333;0,025;0,341666666666667;0,00833333333333333;0,00833333333333333;0,00833333333333333;0,00833333333333333;0,00833333333333333;0,025;0,025;0,00833333333333333;0,025;0,00833333333333333;0,075;0,00833333333333333;0,0916666666666667;0,00833333333333333;0,025;"digit, media, narr, literaci, practic";"2-s2.0-84907591660";"Bannon F., Kirk C.(2014). Deepening discipline: digital reflection and choreography. Research in Dance Education"
"1384";"2-s2.0-84907743397";0,00568181818181818;0,0170454545454545;0,00568181818181818;0,0738636363636364;0,00568181818181818;0,00568181818181818;0,0284090909090909;0,00568181818181818;0,00568181818181818;0,00568181818181818;0,00568181818181818;0,0170454545454545;0,00568181818181818;0,0511363636363636;0,0625;0,00568181818181818;0,346590909090909;0,176136363636364;0,142045454545455;0,0284090909090909;"social, media, sns, network, facebook";"2-s2.0-84907743397";"Oksanen A., Hawdon J., R<U+0084>s<U+0084>nen P.(2014). Glamorizing rampage online: School shooting fan communities on YouTube. Technology in Society"
"1385";"2-s2.0-84907803195";0,00467289719626168;0,00467289719626168;0,014018691588785;0,0981308411214953;0,00467289719626168;0,014018691588785;0,00467289719626168;0,41588785046729;0,014018691588785;0,00467289719626168;0,014018691588785;0,182242990654206;0,00467289719626168;0,0233644859813084;0,0794392523364486;0,0514018691588785;0,0233644859813084;0,0327102803738318;0,00467289719626168;0,00467289719626168;"internet, addict, adolesc, gender, femal";"2-s2.0-84907803195";"Christoph G., Goldhammer F., Zylka J., Hartig J.(2015). Adolescents' computer performance: The role of self-concept and motivational aspects. Computers and Education"
"1386";"2-s2.0-84907817946";0,00757575757575758;0,00757575757575758;0,128787878787879;0,00757575757575758;0,00757575757575758;0,00757575757575758;0,00757575757575758;0,00757575757575758;0,21969696969697;0,174242424242424;0,00757575757575758;0,00757575757575758;0,0833333333333333;0,00757575757575758;0,00757575757575758;0,00757575757575758;0,28030303030303;0,00757575757575758;0,00757575757575758;0,00757575757575758;"social, media, sns, network, facebook";"2-s2.0-84907817946";"Coccoli M.(2014). The use of Web-Radio in mobile learning. Journal of E-Learning and Knowledge Society"
"1387";"2-s2.0-84907918087";0,439189189189189;0,0608108108108108;0,0202702702702703;0,00675675675675676;0,114864864864865;0,00675675675675676;0,00675675675675676;0,141891891891892;0,00675675675675676;0,00675675675675676;0,0202702702702703;0,0202702702702703;0,00675675675675676;0,0202702702702703;0,0337837837837838;0,00675675675675676;0,0472972972972973;0,0202702702702703;0,00675675675675676;0,00675675675675676;"art, creativ, technologi, project, develop";"2-s2.0-84907918087";"Ryan J.(2014). From dada to the browser: Internet art and the democratization of artistic production in the digital era. International Journal of Critical Cultural Studies"
"1388";"2-s2.0-84908216014";0,0205479452054795;0,00684931506849315;0,143835616438356;0,00684931506849315;0,0753424657534247;0,00684931506849315;0,0205479452054795;0,00684931506849315;0,00684931506849315;0,00684931506849315;0,00684931506849315;0,00684931506849315;0,00684931506849315;0,212328767123288;0,13013698630137;0,00684931506849315;0,00684931506849315;0,0205479452054795;0,267123287671233;0,0342465753424658;"video, imag, content, visual, analys";"2-s2.0-84908216014";"Mackov<U+00A0> A., Macek J.(2014). ?Zit Brno?: Czech online political activism from jokes and tactics to politics and strategies. Cyberpsychology"
"1389";"2-s2.0-84908250493";0,0072463768115942;0,0072463768115942;0,0217391304347826;0,0072463768115942;0,0072463768115942;0,0217391304347826;0,0072463768115942;0,036231884057971;0,0072463768115942;0,0217391304347826;0,340579710144928;0,036231884057971;0,0072463768115942;0,108695652173913;0,0072463768115942;0,311594202898551;0,0217391304347826;0,0072463768115942;0,0072463768115942;0,0072463768115942;"model, influenc, blog, factor, perceiv";"2-s2.0-84908250493";"Trub L., Revenson T.A., Salbod S.(2014). Getting close from far away: Mediators of the association between attachment and blogging behavior. Computers in Human Behavior"
"1390";"2-s2.0-84908254208";0,040983606557377;0,237704918032787;0,00819672131147541;0,00819672131147541;0,237704918032787;0,00819672131147541;0,00819672131147541;0,00819672131147541;0,00819672131147541;0,040983606557377;0,0245901639344262;0,0737704918032787;0,00819672131147541;0,040983606557377;0,0245901639344262;0,00819672131147541;0,00819672131147541;0,188524590163934;0,00819672131147541;0,00819672131147541;"digit, media, narr, literaci, practic";"2-s2.0-84908254208";"Skantz <U+008F>berg E., Lantz-Andersson A., Pramling N.(2014). ?Once upon a time there was a mouse?: children's technology-mediated storytelling in preschool class. Early Child Development and Care"
"1391";"2-s2.0-84908279045";0,00602409638554217;0,0421686746987952;0,0180722891566265;0,00602409638554217;0,00602409638554217;0,00602409638554217;0,00602409638554217;0,102409638554217;0,00602409638554217;0,114457831325301;0,174698795180723;0,00602409638554217;0,00602409638554217;0,00602409638554217;0,00602409638554217;0,102409638554217;0,331325301204819;0,00602409638554217;0,0301204819277108;0,0180722891566265;"social, media, sns, network, facebook";"2-s2.0-84908279045";"Woo J., Choi J.Y., Shin J., Lee J.(2014). The effect of new media on consumer media usage: An empirical study in South Korea. Technological Forecasting and Social Change"
"1392";"2-s2.0-84908301921";0,00819672131147541;0,00819672131147541;0,00819672131147541;0,040983606557377;0,00819672131147541;0,122950819672131;0,00819672131147541;0,254098360655738;0,00819672131147541;0,00819672131147541;0,00819672131147541;0,00819672131147541;0,00819672131147541;0,00819672131147541;0,00819672131147541;0,336065573770492;0,00819672131147541;0,0573770491803279;0,0737704918032787;0,00819672131147541;"problem, associ, person, predict, posit, emot";"2-s2.0-84908301921";"Sahin M., Gumus Y.Y., Dincel S.(2016). Game addiction and academic achievement. Educational Psychology"
"1393";"2-s2.0-84908399431";0,0511363636363636;0,0170454545454545;0,119318181818182;0,232954545454545;0,00568181818181818;0,289772727272727;0,0738636363636364;0,00568181818181818;0,0170454545454545;0,00568181818181818;0,0965909090909091;0,00568181818181818;0,00568181818181818;0,00568181818181818;0,0170454545454545;0,00568181818181818;0,00568181818181818;0,00568181818181818;0,0284090909090909;0,00568181818181818;"game, plai, mmo, examin, analys";"2-s2.0-84908399431";"O'Hagan M.(2009). Towards a cross-cultural game design: An explorative study in understanding the player experience of a localised Japanese video game. Journal of Specialised Translation"
"1394";"2-s2.0-84908408997";0,207142857142857;0,00714285714285714;0,00714285714285714;0,05;0,00714285714285714;0,107142857142857;0,0928571428571429;0,00714285714285714;0,00714285714285714;0,00714285714285714;0,121428571428571;0,0785714285714286;0,00714285714285714;0,00714285714285714;0,00714285714285714;0,207142857142857;0,00714285714285714;0,05;0,00714285714285714;0,00714285714285714;"problem, associ, person, predict, posit, emot";"2-s2.0-84908408997";"Yeh Y.-C., Lai G.-J., Lin C.F., Lin C.-W., Sun H.-C.(2015). How stress influences creativity in game-based situations: Analysis of stress hormones, negative emotions, and working memory. Computers and Education"
"1395";"2-s2.0-84908415387";0,00862068965517241;0,00862068965517241;0,00862068965517241;0,00862068965517241;0,00862068965517241;0,232758620689655;0,0258620689655172;0,387931034482759;0,0258620689655172;0,00862068965517241;0,0775862068965517;0,0258620689655172;0,00862068965517241;0,0258620689655172;0,00862068965517241;0,0775862068965517;0,0258620689655172;0,00862068965517241;0,00862068965517241;0,00862068965517241;"internet, addict, adolesc, gender, femal";"2-s2.0-84908415387";"Lopez-Fernandez O., Honrubia-Serrano M.L., Baguley T., Griffiths M.D.(2014). Pathological video game playing in Spanish and British adolescents: Towards the exploration of Internet Gaming Disorder symptomatology. Computers in Human Behavior"
"1396";"2-s2.0-84908423979";0,00458715596330275;0,00458715596330275;0,00458715596330275;0,288990825688073;0,00458715596330275;0,0779816513761468;0,00458715596330275;0,0321100917431193;0,0137614678899083;0,00458715596330275;0,00458715596330275;0,344036697247706;0,123853211009174;0,00458715596330275;0,0229357798165138;0,0229357798165138;0,0137614678899083;0,00458715596330275;0,0137614678899083;0,00458715596330275;"motiv, engag, gamif, element, experi";"2-s2.0-84908423979";"Seaborn K., Fels D.I.(2015). Gamification in theory and action: A survey. International Journal of Human Computer Studies"
"1397";"2-s2.0-84908507733";0,0227272727272727;0,0227272727272727;0,143939393939394;0,00757575757575758;0,204545454545455;0,00757575757575758;0,0227272727272727;0,00757575757575758;0,0227272727272727;0,00757575757575758;0,0227272727272727;0,0378787878787879;0,00757575757575758;0,113636363636364;0,00757575757575758;0,00757575757575758;0,00757575757575758;0,204545454545455;0,113636363636364;0,00757575757575758;"student, teach, school, educ, classroom";"2-s2.0-84908507733";"Williams B.T.(2014). From Screen to Screen: Students' Use of Popular Culture Genres in Multimodal Writing Assignments. Computers and Composition"
"1398";"2-s2.0-84908612265";0,0510204081632653;0,0102040816326531;0,0102040816326531;0,0306122448979592;0,153061224489796;0,153061224489796;0,0306122448979592;0,0102040816326531;0,0102040816326531;0,255102040816327;0,0102040816326531;0,0102040816326531;0,0510204081632653;0,0714285714285714;0,0102040816326531;0,0510204081632653;0,0102040816326531;0,0102040816326531;0,0306122448979592;0,0306122448979592;"mobil, technologi, peopl, young, live";"2-s2.0-84908612265";"Iversen S.M.(2014). Playing with Sims as a space of one's own. Feminist Media Studies"
"1399";"2-s2.0-84908622203";0,194444444444444;0,194444444444444;0,00925925925925926;0,138888888888889;0,194444444444444;0,00925925925925926;0,00925925925925926;0,0277777777777778;0,00925925925925926;0,00925925925925926;0,0462962962962963;0,00925925925925926;0,00925925925925926;0,00925925925925926;0,00925925925925926;0,00925925925925926;0,00925925925925926;0,00925925925925926;0,00925925925925926;0,0833333333333333;"digit, media, narr, literaci, practic";"2-s2.0-84908622203";"Jordan S.(2014). An infinitude of possible worlds: Towards a research method for hypertext fiction. New Writing"
"1400";"2-s2.0-84908885688";0,00684931506849315;0,184931506849315;0,00684931506849315;0,0205479452054795;0,0616438356164384;0,0205479452054795;0,00684931506849315;0,0479452054794521;0,00684931506849315;0,116438356164384;0,0205479452054795;0,00684931506849315;0,00684931506849315;0,184931506849315;0,00684931506849315;0,00684931506849315;0,212328767123288;0,0205479452054795;0,00684931506849315;0,0479452054794521;"social, media, sns, network, facebook";"2-s2.0-84908885688";"<U+008A>esek L., Pu<U+009A>nik M.(2014). Reading popular literature and digital media: Reading experience, fandoms, and social networks. Anthropological Notebooks"
"1401";"2-s2.0-84909213459";0,277777777777778;0,0111111111111111;0,0111111111111111;0,0111111111111111;0,0555555555555556;0,0111111111111111;0,0111111111111111;0,0111111111111111;0,0111111111111111;0,0111111111111111;0,0111111111111111;0,0333333333333333;0,0111111111111111;0,0111111111111111;0,0777777777777778;0,0111111111111111;0,0333333333333333;0,0111111111111111;0,344444444444444;0,0333333333333333;"video, imag, content, visual, analys";"2-s2.0-84909213459";"Springgay S.(2008). Corporeal Pedagogy and Contemporary Video Art. Art Education"
"1402";"2-s2.0-84909969394";0,113095238095238;0,0178571428571429;0,00595238095238095;0,00595238095238095;0,0178571428571429;0,0178571428571429;0,00595238095238095;0,00595238095238095;0,00595238095238095;0,0178571428571429;0,0297619047619048;0,00595238095238095;0,00595238095238095;0,18452380952381;0,00595238095238095;0,00595238095238095;0,113095238095238;0,00595238095238095;0,196428571428571;0,232142857142857;"virtual, avatar, world, experi, environ";"2-s2.0-84909969394";"Cristofari C., Guitton M.J.(2014). Mapping virtual communities by their visual productions: The example of the Second Life steampunk community. Computers in Human Behavior"
"1403";"2-s2.0-84909990664";0,0128205128205128;0,115384615384615;0,0384615384615385;0,0641025641025641;0,192307692307692;0,217948717948718;0,0897435897435897;0,0128205128205128;0,0128205128205128;0,0128205128205128;0,0384615384615385;0,0128205128205128;0,0128205128205128;0,0384615384615385;0,0384615384615385;0,0128205128205128;0,0128205128205128;0,0128205128205128;0,0128205128205128;0,0384615384615385;"game, plai, mmo, examin, analys";"2-s2.0-84909990664";"Bertozzi E.(2014). The feeling of being hunted: Pleasures and potentialities of predation play. Games and Culture"
"1404";"2-s2.0-84909991029";0,197674418604651;0,0348837209302326;0,0116279069767442;0,0116279069767442;0,127906976744186;0,174418604651163;0,0116279069767442;0,0348837209302326;0,0813953488372093;0,0116279069767442;0,0116279069767442;0,0348837209302326;0,174418604651163;0,0116279069767442;0,0116279069767442;0,0116279069767442;0,0116279069767442;0,0116279069767442;0,0116279069767442;0,0116279069767442;"art, creativ, technologi, project, develop";"2-s2.0-84909991029";"Pierce-Grove R.(2014). Pressing play: Digital game techniques and interactive art. Games and Culture"
"1405";"2-s2.0-84910052254";0,108695652173913;0,0072463768115942;0,036231884057971;0,253623188405797;0,0072463768115942;0,0072463768115942;0,0072463768115942;0,0217391304347826;0,0507246376811594;0,108695652173913;0,0072463768115942;0,0072463768115942;0,108695652173913;0,0072463768115942;0,0072463768115942;0,0072463768115942;0,0072463768115942;0,036231884057971;0,0507246376811594;0,152173913043478;"design, method, review, system, valu";"2-s2.0-84910052254";"Furferi R., Governi L., Vanni N., Volpe Y.(2014). Tactile 3D bas-relief from single-point perspective paintings: A computer based method. Journal of Information and Computational Science"
"1406";"2-s2.0-84910127981";0,0277777777777778;0,00555555555555556;0,0166666666666667;0,0166666666666667;0,00555555555555556;0,227777777777778;0,15;0,161111111111111;0,0166666666666667;0,0277777777777778;0,00555555555555556;0,0166666666666667;0,05;0,105555555555556;0,05;0,0277777777777778;0,00555555555555556;0,00555555555555556;0,00555555555555556;0,0722222222222222;"game, plai, mmo, examin, analys";"2-s2.0-84910127981";"Hahn T., Notebaert K.H., Dresler T., Kowarsch L., Reif A., Fallgatter A.J.(2014). Linking online gaming and addictive behavior: Converging evidence for a general reward deficiency in frequent online gamers. Frontiers in Behavioral Neuroscience"
"1407";"2-s2.0-84910626567";0,00961538461538462;0,00961538461538462;0,0288461538461538;0,0673076923076923;0,0673076923076923;0,125;0,0865384615384615;0,00961538461538462;0,00961538461538462;0,125;0,00961538461538462;0,0673076923076923;0,0480769230769231;0,182692307692308;0,0865384615384615;0,0288461538461538;0,00961538461538462;0,00961538461538462;0,00961538461538462;0,00961538461538462;"onlin, social, commun, ident, offlin";"2-s2.0-84910626567";"Poor N.(2014). Computer game modders? motivations and sense of community: A mixed-methods approach. New Media and Society"
"1408";"2-s2.0-84910649056";0,076271186440678;0,00847457627118644;0,0254237288135593;0,0593220338983051;0,00847457627118644;0,00847457627118644;0,177966101694915;0,00847457627118644;0,0423728813559322;0,076271186440678;0,0254237288135593;0,0254237288135593;0,00847457627118644;0,076271186440678;0,00847457627118644;0,0254237288135593;0,00847457627118644;0,313559322033898;0,00847457627118644;0,00847457627118644;"student, teach, school, educ, classroom";"2-s2.0-84910649056";"Lucas M.(2014). Learning from gaming: Teachers' and students' perceptions. Journal of Mobile Multimedia"
"1409";"2-s2.0-84911371649";0,00684931506849315;0,00684931506849315;0,00684931506849315;0,0205479452054795;0,00684931506849315;0,198630136986301;0,0753424657534247;0,0205479452054795;0,102739726027397;0,00684931506849315;0,00684931506849315;0,116438356164384;0,13013698630137;0,00684931506849315;0,0342465753424658;0,116438356164384;0,00684931506849315;0,00684931506849315;0,0205479452054795;0,102739726027397;"game, plai, mmo, examin, analys";"2-s2.0-84911371649";"Davies J.J., Hemingway T.J.(2014). Guitar hero or zero? Fantasy, self-esteem, and deficient self-regulation in rhythm-based music video games. Journal of Media Psychology"
"1410";"2-s2.0-84911424365";0,00819672131147541;0,00819672131147541;0,221311475409836;0,00819672131147541;0,00819672131147541;0,00819672131147541;0,00819672131147541;0,00819672131147541;0,040983606557377;0,0245901639344262;0,237704918032787;0,00819672131147541;0,00819672131147541;0,00819672131147541;0,040983606557377;0,00819672131147541;0,30327868852459;0,0245901639344262;0,00819672131147541;0,00819672131147541;"social, media, sns, network, facebook";"2-s2.0-84911424365";"Chen W.(2015). Mediatizing the network model of cultural capital: Network diversity, media use, and cultural knowledge along and across ethnic boundaries. Social Networks"
"1411";"2-s2.0-84911494558";0,0238095238095238;0,0142857142857143;0,00476190476190476;0,0904761904761905;0,00476190476190476;0,00476190476190476;0,00476190476190476;0,0142857142857143;0,00476190476190476;0,0428571428571429;0,261904761904762;0,0714285714285714;0,0142857142857143;0,0523809523809524;0,0333333333333333;0,00476190476190476;0,3;0,0333333333333333;0,0142857142857143;0,00476190476190476;"social, media, sns, network, facebook";"2-s2.0-84911494558";"Zolkepli I.A., Kamarulzaman Y.(2015). Social media adoption: The role of media needs and innovation characteristics. Computers in Human Behavior"
"1412";"2-s2.0-84911494788";0,005;0,015;0,005;0,005;0,005;0,185;0,005;0,085;0,005;0,005;0,005;0,055;0,035;0,145;0,005;0,415;0,005;0,005;0,005;0,005;"problem, associ, person, predict, posit, emot";"2-s2.0-84911494788";"Billieux J., Thorens G., Khazaal Y., Zullino D., Achab S., Van Der Linden M.(2015). Problematic involvement in online games: A cluster analytic approach. Computers in Human Behavior"
"1413";"2-s2.0-84911965848";0,00909090909090909;0,00909090909090909;0,00909090909090909;0,0272727272727273;0,00909090909090909;0,0454545454545455;0,00909090909090909;0,209090909090909;0,00909090909090909;0,118181818181818;0,0454545454545455;0,0636363636363636;0,0636363636363636;0,0454545454545455;0,118181818181818;0,00909090909090909;0,00909090909090909;0,154545454545455;0,0272727272727273;0,00909090909090909;"internet, addict, adolesc, gender, femal";"2-s2.0-84911965848";"Lee J., Onifade E., Ryu J., Rasul A., Maynard Q.R.(2014). Online Activity, Alcohol Use, and Internet Delinquency Among Korean Youth: A Multilevel Approach. Journal of Ethnicity in Criminal Justice"
"1414";"2-s2.0-84911982470";0,0045045045045045;0,0045045045045045;0,0045045045045045;0,0135135135135135;0,0045045045045045;0,0045045045045045;0,5;0,22972972972973;0,0045045045045045;0,0045045045045045;0,0045045045045045;0,0135135135135135;0,0045045045045045;0,0045045045045045;0,0135135135135135;0,0045045045045045;0,0045045045045045;0,0225225225225225;0,0045045045045045;0,148648648648649;"game, plai, violent, aggress, behavior";"2-s2.0-84911982470";"Yang G.S., Huesmann L.R., Bushman B.J.(2014). Effects of playing a violent video game as male versus female avatar on subsequent aggression in male and female players. Aggressive Behavior"
"1415";"2-s2.0-84912011140";0,0396825396825397;0,484126984126984;0,00793650793650794;0,0238095238095238;0,00793650793650794;0,00793650793650794;0,00793650793650794;0,00793650793650794;0,00793650793650794;0,134920634920635;0,00793650793650794;0,00793650793650794;0,00793650793650794;0,00793650793650794;0,00793650793650794;0,0238095238095238;0,00793650793650794;0,0396825396825397;0,150793650793651;0,00793650793650794;"child, read, activ, text, electron";"2-s2.0-84912011140";"Hoffman J.L., Paciga K.A.(2014). Click, Swipe, and Read: Sharing e-Books with Toddlers and Preschoolers. Early Childhood Education Journal"
"1416";"2-s2.0-84912053715";0,00943396226415094;0,0283018867924528;0,292452830188679;0,0849056603773585;0,292452830188679;0,00943396226415094;0,00943396226415094;0,00943396226415094;0,0283018867924528;0,00943396226415094;0,0471698113207547;0,00943396226415094;0,0660377358490566;0,0283018867924528;0,00943396226415094;0,00943396226415094;0,0283018867924528;0,00943396226415094;0,00943396226415094;0,00943396226415094;"digit, media, narr, literaci, practic";"2-s2.0-84912053715";"Hopes D.(2014). Digital CoPs and Robbers: communities of practice and the use of digital artefacts. Museum Management and Curatorship"
"1417";"2-s2.0-84912527402";0,0238095238095238;0,00793650793650794;0,00793650793650794;0,0238095238095238;0,0396825396825397;0,00793650793650794;0,246031746031746;0,0238095238095238;0,00793650793650794;0,0396825396825397;0,0238095238095238;0,00793650793650794;0,00793650793650794;0,0396825396825397;0,0238095238095238;0,261904761904762;0,00793650793650794;0,166666666666667;0,00793650793650794;0,0238095238095238;"problem, associ, person, predict, posit, emot";"2-s2.0-84912527402";"Mancilla-Caceres J.F., Espelage D., Amir E.(2015). A Computer Game-Based Method for Studying Bullying and Cyberbullying. Journal of School Violence"
"1418";"2-s2.0-84912528736";0,00520833333333333;0,00520833333333333;0,00520833333333333;0,00520833333333333;0,00520833333333333;0,00520833333333333;0,00520833333333333;0,015625;0,00520833333333333;0,0885416666666667;0,109375;0,00520833333333333;0,00520833333333333;0,046875;0,00520833333333333;0,046875;0,411458333333333;0,015625;0,192708333333333;0,015625;"social, media, sns, network, facebook";"2-s2.0-84912528736";"Perloff R.M.(2014). Social Media Effects on Young Women?s Body Image Concerns: Theoretical Perspectives and an Agenda for Research. Sex Roles"
"1419";"2-s2.0-84912532189";0,128865979381443;0,00515463917525773;0,00515463917525773;0,0876288659793814;0,0463917525773196;0,00515463917525773;0,0257731958762887;0,00515463917525773;0,345360824742268;0,00515463917525773;0,00515463917525773;0,0257731958762887;0,00515463917525773;0,00515463917525773;0,0463917525773196;0,0567010309278351;0,0154639175257732;0,128865979381443;0,0154639175257732;0,0360824742268041;"learn, educ, design, develop, environ";"2-s2.0-84912532189";"Yang Y.-T.C.(2015). Virtual CEOs: A blended approach to digital gaming for enhancing higher order thinking and academic achievement among vocational high school students. Computers and Education"
"1420";"2-s2.0-84912532197";0,0172413793103448;0,0402298850574713;0,028735632183908;0,0172413793103448;0,028735632183908;0,00574712643678161;0,00574712643678161;0,0172413793103448;0,0172413793103448;0,0977011494252874;0,0402298850574713;0,0172413793103448;0,00574712643678161;0,0172413793103448;0,00574712643678161;0,0172413793103448;0,454022988505747;0,00574712643678161;0,132183908045977;0,028735632183908;"social, media, sns, network, facebook";"2-s2.0-84912532197";"Williams R.J., Ricciardelli L.A.(2014). Social Media and Body Image Concerns: Further Considerations and Broader Perspectives. Sex Roles"
