"dim1";"dim2";"document";"topic"
4,22105848181063;10,8359906621449;"Chen A., Lu Y., Wang B.(2016). Enhancing perceived enjoyment in social games through social and gaming factors. Information Technology and People";"model, influenc, blog, factor, perceiv"
-19,3338790062396;-2,70012543381899;"Despard E.(2015). Photographic social media, designed landscapes and urban, place-based visibilities: In search of friction. Journal of Aesthetics and Culture";"social, media, sns, network, facebook"
-6,44066360003847;-2,60563926928075;"Cruz E.G., Thornham H.(2015). Selfies beyond self-representation: The (theoretical) f(r)ictions of a practice. Journal of Aesthetics and Culture";"digit, media, narr, literaci, practic"
-4,90824110043717;8,98647247449895;"Westmoreland M.R.(2015). Mish mabsoota: On teaching with a camera in revolutionary Cairo. Journal of Aesthetics and Culture";"mobil, technologi, peopl, young, live"
-10,8161735067605;-11,34558018151;"Naukkarinen O., Bragge J.(2016). Aesthetics in the age of digital humanities. Journal of Aesthetics and Culture";"art, creativ, technologi, project, develop"
-4,7556837385357;-5,94715023699207;"Kocaman-Karoglu A.(2015). Telling stories digitally: an experiment with preschool children. Educational Media International";"digit, media, narr, literaci, practic"
-8,17127113320416;5,85243493859813;"Kamalzadeh M., Baur D., M<U+0094>ller T.(2016). Listen or interact? A Large-scale survey on music listening and management behaviours. Journal of New Music Research";"music, interact, user, system, experi"
-11,1605620511372;5,19007004799156;"Ksiazek T.B., Peer L., Lessard K.(2016). User engagement with online news: Conceptualizing interactivity and exploring the relationship between online news videos and user comments. New Media and Society";"onlin, social, commun, ident, offlin"
-10,7194019802055;3,84187308053173;"Dougan K.(2016). Music, youtube, and academic libraries. Notes";"music, interact, user, system, experi"
-11,857511551762;-2,87561363895949;"P<U+0082>rez-Sanagust<U+00A1>n M., Parra D., Verdugo R., Garc<U+00A1>a-Galleguillos G., Nussbaum M.(2016). Using QR codes to increase user engagement in museum-like spaces. Computers in Human Behavior";"cultur, museum, commun, inform, histor"
-1,27205800328917;-12,9765394571772;"Theodoulou P., Avraamidou L., Vrasidas C.(2015). Flow and the pedagogical affordances of computer games: a case study. Educational Media International";"student, teach, school, educ, classroom"
4,15575148456572;10,0110313393094;"Merhi M.I.(2016). Towards a framework for online game adoption. Computers in Human Behavior";"model, influenc, blog, factor, perceiv"
11,2845824455085;6,09695356778897;"Martinovic D., Burgess G.H., Pomerleau C.M., Marin C.(2016). Computer games that exercise cognitive skills: What makes them engaging for children?. Computers in Human Behavior";"perform, cognit, particip, experi, task"
-19,3426788874115;4,84211057363785;"Aladwani A.M., Almarzouq M.(2016). Understanding compulsive social media use: The premise of complementing self-conceptions mismatch with technology. Computers in Human Behavior";"social, media, sns, network, facebook"
-17,3724685683448;2,37094509832584;"Marder B., Joinson A., Shankar A., Houghton D.(2016). The extended 'chilling' effect of Facebook: The cold reality of ubiquitous social networking. Computers in Human Behavior";"onlin, social, commun, ident, offlin"
3,33573914883039;10,0568326931316;"Park E., Sung J., Cho K.(2015). Reading experiences influencing the acceptance of e-book devices. Electronic Library";"model, influenc, blog, factor, perceiv"
-21,0445112387543;4,99933943574932;"M<U+0084>ntym<U+0084>ki M., Islam A.K.M.N.(2016). The Janus face of Facebook: Positive and negative sides of social networking site use. Computers in Human Behavior";"problem, associ, person, predict, posit, emot"
0,894065944211797;-5,87596086756347;"Or<fa>s C., Barl<e9>s M.J., Belanche D., Casal<f3> L., Fraj E., Gurrea R.(2016). The effects of learner-generated videos for YouTube on learning outcomes and satisfaction. Computers and Education";"learn, educ, design, develop, environ"
6,72498363295281;6,79694827374416;"Willett R.(2016). Online Gaming Practices of Preteens: Independent Entertainment Time and Transmedia Game Play. Children and Society";"game, plai, mmo, examin, analys"
-3,21608623935785;0,262681365440228;"Neumann M.M.(2016). Young children's use of touch screen tablets for writing and reading at home: Relationships with emergent literacy. Computers and Education";"child, read, activ, text, electron"
1,17598616709003;10,0712431841141;"Zhang M., Shen X., Zhu M., Yang J.(2016). Which platform should I choose? Factors influencing consumers? channel transfer intention from web-based to mobile library service. Library Hi Tech";"model, influenc, blog, factor, perceiv"
4,26390975803246;7,63463584061841;"Asoodar M., Atai M.R., Vaezi S.(2016). Blog-Integrated Writing with Blog-Buddies. Journal of Educational Computing Research";"model, influenc, blog, factor, perceiv"
2,32389063192426;14,4081866859796;"Adams D.M., Pilegard C., Mayer R.E.(2016). Evaluating the Cognitive Consequences of Playing Portal for a Short Duration. Journal of Educational Computing Research";"perform, cognit, particip, experi, task"
14,8125887199105;-5,84690918944429;"Borgonovi F.(2016). Video gaming and gender differences in digital and printed reading performance among 15-year-olds students in 26 countries. Journal of Adolescence";"internet, addict, adolesc, gender, femal"
1,22387697825774;-7,20972681446554;"Kim H., Ke F.(2016). OpenSim-Supported Virtual Learning Environment. Journal of Educational Computing Research";"learn, educ, design, develop, environ"
16,495295352786;-3,30162093622582;"Vandenbosch L., Driesmans K., Trekels J., Eggermont S.(2017). Sexualized Video Game Avatars and Self-Objectification in Adolescents: The Role of Gender Congruency and Activation Frequency. Media Psychology";"internet, addict, adolesc, gender, femal"
-16,8394346315764;2,3360730444372;"Caton S., Chapman M.(2016). The use of social media and people with intellectual disability: A systematic review and thematic analysis. Journal of Intellectual and Developmental Disability";"social, media, sns, network, facebook"
-10,9957055358338;4,58531085408405;"Jenny B., Liem J., ?avri? B., Putman W.M.(2016). Interactive video maps: A year in the life of Earth's CO2. Journal of Maps";"video, imag, content, visual, analys"
-15,5470057641381;1,31332509846172;"Jungherr A.(2016). Twitter use in election campaigns: A systematic literature review. Journal of Information Technology and Politics";"social, media, sns, network, facebook"
-19,7469632204418;0,405240986133065;"du Preez A., Lombard E.(2014). The role of memes in the construction of Facebook personae. Communicatio";"social, media, sns, network, facebook"
6,97644128484846;-7,48216844523515;"Hamari J.(2017). Do badges increase user activity? A field experiment on the effects of gamification. Computers in Human Behavior";"motiv, engag, gamif, element, experi"
-7,28055900675908;7,91375269229631;"Fung A.Y.H.(2014). The iTunization of pop: Mobile music and youth social networks. Perfect Beat";"music, interact, user, system, experi"
-7,40173263731468;-1,00333695474459;"Nimrod G.(2017). Older audiences in the digital media environment. Information Communication and Society";"digit, media, narr, literaci, practic"
12,6217390256496;1,6900261053185;"Beard C.L., Wickham R.E.(2016). Gaming-contingent self-worth, gaming motivation, and Internet Gaming Disorder. Computers in Human Behavior";"game, plai, mmo, examin, analys"
5,39872451671624;9,72602990147584;"Uysal A.(2016). Commitment to multiplayer online games: An investment model approach. Computers in Human Behavior";"model, influenc, blog, factor, perceiv"
-20,2625734439879;5,75280239469035;"Akter T., Nweke G.E.(2016). Social media users and their social adaptation process in virtual environment: Is it easier for Turkish Cypriots to be social but virtual beings?. Computers in Human Behavior";"social, media, sns, network, facebook"
-11,6296193240735;-7,6963708163903;"Fleming-May R.A., Green H.(2016). Digital innovations in poetry: Practices of creative writing faculty in online literary publishing. Journal of the Association for Information Science and Technology";"onlin, social, commun, ident, offlin"
3,36489934294501;15,6366436625902;"Chow M.(2016). Determinants of presence in 3D virtual worlds: A structural equation modelling analysis. Australasian Journal of Educational Technology";"virtual, avatar, world, experi, environ"
-6,17553775502142;-8,99153088626257;"Wollscheid S., Sjaastad J<U+009B>., T<U+009B>mte C., L<U+009B>ver N.(2016). The effect of pen and paper or tablet computer on early writing - A pilot study. Computers and Education";"learn, educ, design, develop, environ"
-16,9430544567316;-6,92365207569127;"Graten E., Hall A., Hall E., Chen H.M.(2014). Viewing art through information visualization: A case study of Bob Ross's the joy of painting. Proceedings of the ASIST Annual Meeting";"video, imag, content, visual, analys"
0,29538320257536;-12,3564365450294;"Blackwell C.K., Lauricella A.R., Wartella E.(2016). The influence of TPACK contextual factors on early childhood educators' tablet computer use. Computers and Education";"student, teach, school, educ, classroom"
20,6132894516659;7,62039290842961;"Grizzard M., Tamborini R., Sherry J.L., Weber R.(2017). Repeated Play Reduces Video Games? Ability to Elicit Guilt: Evidence from a Longitudinal Experiment. Media Psychology";"game, plai, violent, aggress, behavior"
4,49978244596359;8,13977106936919;"Liao Y.-W., Huang Y.-M., Wang Y.-S.(2015). Factors affecting students' continued usage intention toward business simulation games: An empirical study. Journal of Educational Computing Research";"model, influenc, blog, factor, perceiv"
0,113154884357571;-11,7509227745455;"Akpinar Y., Aslan U.(2015). Supporting children's learning of probability through video game programming. Journal of Educational Computing Research";"student, teach, school, educ, classroom"
4,1849636690573;-8,17686330948855;"Bilgin C.U., Baek Y., Park H.(2015). How debriefing strategies can improve student motivation and self-efficacy in game-based learning. Journal of Educational Computing Research";"student, teach, school, educ, classroom"
-12,5652800426048;1,9572822843974;"Hu M., Zhang M., Luo N.(2016). Understanding participation on video sharing communities: The role of self-construal and community interactivity. Computers in Human Behavior";"onlin, social, commun, ident, offlin"
5,85397798100857;-2,89336582601139;"Tsai M.-J., Huang L.-J., Hou H.-T., Hsu C.-Y., Chiou G.-L.(2016). Visual behavior, flow and achievement in game-based learning. Computers and Education";"perform, cognit, particip, experi, task"
2,18514791672789;10,4246826638976;"Kim E., Lee J.-A., Sung Y., Choi S.M.(2016). Predicting selfie-posting behavior on social networking sites: An extension of theory of planned behavior. Computers in Human Behavior";"model, influenc, blog, factor, perceiv"
-0,315802622142116;-0,171847393339106;"Garde A., Umedaly A., Abulnaga S.M., Junker A., Chanoine J.P., Johnson M., Ansermino J.M., Dumont G.A.(2016). Evaluation of a Novel Mobile Exergame in a School-Based Environment. Cyberpsychology, Behavior, and Social Networking";"perform, cognit, particip, experi, task"
-14,9000503509359;2,99726292680334;"Sarabia I., Est<U+0082>vez A.(2016). Sexualized behaviors on Facebook. Computers in Human Behavior";"social, media, sns, network, facebook"
2,94991443402346;16,4736401852353;"Rosa P.J., Morais D., Gamito P., Oliveira J., Saraiva T.(2016). The Immersive Virtual Reality Experience: A Typology of Users Revealed Through Multiple Correspondence Analysis Combined with Cluster Analysis Technique. Cyberpsychology, Behavior, and Social Networking";"virtual, avatar, world, experi, environ"
-13,7453758245172;-3,05676714133353;"Troshchenkova E.V.(2016). Global communicative strategies as a factor in coordination of sociocultural knowledge: Values and party stereotypes use In USA primaries. Voprosy Kognitivnoy Lingvistiki";"cultur, museum, commun, inform, histor"
3,6016035378315;15,468868023732;"Chae S.W., Lee K.C., Seo Y.W.(2016). Exploring the Effect of Avatar Trust on Learners? Perceived Participation Intentions in an e-Learning Environment. International Journal of Human-Computer Interaction";"virtual, avatar, world, experi, environ"
-19,935374048802;-0,108228897258273;"Pittman M., Reich B.(2016). Social media and loneliness: Why an Instagram picture may be worth more than a thousand Twitter words. Computers in Human Behavior";"social, media, sns, network, facebook"
2,71593595327862;16,5730044333338;"Kim H.-K., Kim S.-H.(2016). Understanding emotional bond between the creator and the avatar: Change in behavioral intentions to engage in alcohol-related traffic risk behaviors. Computers in Human Behavior";"virtual, avatar, world, experi, environ"
23,198485238336;7,0990381379011;"Read G.L., Ballard M., Emery L.J., Bazzini D.G.(2016). Examining desensitization using facial electromyography:Violent videogames, gender, and affective responding. Computers in Human Behavior";"game, plai, violent, aggress, behavior"
-6,35044287906939;-2,5659844803387;"Vear C.(2016). Gesamtkomposition and the digital opera: A Sentimental Journey. International Journal of Performance Arts and Digital Media";"digit, media, narr, literaci, practic"
9,26388333799029;2,67246866773414;"Manero B., Torrente J., Freire M., Fern<U+00A0>ndez-Manj<U+00A2>n B.(2016). An instrument to build a gamer clustering framework according to gaming preferences and habits. Computers in Human Behavior";"game, plai, mmo, examin, analys"
-0,0821401495904251;-14,0329805526558;"Hutchison A.C., Woodward L., Colwell J.(2016). What Are Preadolescent Readers Doing Online? An Examination of Upper Elementary Students<U+0092> Reading, Writing, and Communication in Digital Spaces. Reading Research Quarterly";"student, teach, school, educ, classroom"
-5,49134225341716;-3,92443602322898;"Chess S.(2016). The queer case of video games: orgasms, Heteronormativity, and video game narrative. Critical Studies in Media Communication";"digit, media, narr, literaci, practic"
19,4748828833449;8,46074990586993;"McGloin R., Farrar K.M., Krcmar M., Park S., Fishlock J.(2016). Modeling outcomes of violent video game play: Applying mental models and model matching to explain the relationship between user differences, game characteristics, enjoyment, and aggressive intentions. Computers in Human Behavior";"game, plai, violent, aggress, behavior"
11,1178282855067;8,16046588035747;"Bessarabova E., Piercy C.W., King S., Vincent C., Dunbar N.E., Burgoon J.K., Miller C.H., Jensen M., Elkins A., Wilson D.W., Wilson S.N., Lee Y.-H.(2016). Mitigating bias blind spot via a serious video game. Computers in Human Behavior";"perform, cognit, particip, experi, task"
12,1309754675967;5,71904913310749;"Adam Noah J., Ono Y., Shimada S., Tachibana A., Bronner S.(2015). Changes in sympathetic tone during cooperative game play. Social Behavior and Personality";"problem, associ, person, predict, posit, emot"
14,7924136900795;-3,7738387649937;"Huang C.-L., Yang S.C., Chen A.-S.(2015). Motivations and gratification in an online game: Relationships among players? self-esteem, self-concept, and interpersonal relationships. Social Behavior and Personality";"internet, addict, adolesc, gender, femal"
-1,2091240032748;-11,5348949845179;"Pe?anac R., Jeremi? B., Milenovi? Z.(2016). Digital media in the teaching of music education. New Educational Review";"student, teach, school, educ, classroom"
2,540870154214;-5,69225978121896;"Denham A.R.(2016). Improving the Design of a Learning Game Through Intrinsic Integration and Playtesting. Technology, Knowledge and Learning";"learn, educ, design, develop, environ"
-5,32227965557482;-1,4717607062197;"Harding L.(2016). Motherhood Reimag(in)ed: A study of domestic photography in the digital age. Photographies";"digit, media, narr, literaci, practic"
-7,33615716848022;-1,07332160430682;"Choi G.Y.(2017). <U+0093>Who Run the Music? Girls!<U+0094> Examining the Construction of Female Digital Musicians<U+0092> Online Presence. Popular Music and Society";"digit, media, narr, literaci, practic"
-16,2039920987726;0,690015986858578;"Suzic B., Karl<ed>cek M., Str<ed>tesk<fd> V.(2016). Social Media Engagement of Berlin and Prague Museums. Journal of Arts Management Law and Society";"social, media, sns, network, facebook"
16,6946797115656;6,82239434131014;"Sarmet M.M., Pilati R.(2016). The effect of digital games on behavior: Analysis of the general learning model. Temas em Psicologia";"mobil, technologi, peopl, young, live"
-3,94798645454417;9,91172155784007;"Sessions L., Kang M.O., Womack S.(2016). The Neglected ?R?: Improving Writing Instruction Through iPad Apps. TechTrends";"mobil, technologi, peopl, young, live"
-17,5685292273428;2,57805978850832;"Lee S.W., Kim I., Yoo J., Park S., Jeong B., Cha M.(2016). Insights from an expressive writing intervention on Facebook to help alleviate depressive symptoms. Computers in Human Behavior";"social, media, sns, network, facebook"
2,93905975952339;-3,08943873823594;"Carrasco <U+00B5>.E.(2016). Acceptability of an adventure video game in the treatment of female adolescents with symptoms of depression. Research in Psychotherapy: Psychopathology, Process and Outcome";"learn, educ, design, develop, environ"
0,159717617635361;-11,4499473573818;"Mathrani A., Christian S., Ponder-Sutton A.(2016). PlayIT: Game based learning approach for teaching programming concepts. Educational Technology and Society";"student, teach, school, educ, classroom"
2,31621865337242;-1,80744111784046;"Nebel S., Schneider S., Rey G.D.(2016). Mining learning and crafting scientific experiments: A literature review on the use of Minecraft in education and research. Educational Technology and Society";"learn, educ, design, develop, environ"
3,01402753176567;-9,43279878078669;"Garneli V., Giannakos M., Chorianopoulos K.(2017). Serious games as a malleable learning medium: The effects of narrative, gameplay, and making on students? performance and attitudes. British Journal of Educational Technology";"student, teach, school, educ, classroom"
-21,4764236587036;2,05212867328442;"Flynn M.A.(2016). The Effects of Profile Pictures and Friends' Comments on Social Network Site Users' Body Image and Adherence to the Norm. Cyberpsychology, Behavior, and Social Networking";"social, media, sns, network, facebook"
8,54829678571726;1,21867888714394;"Kato J., Igarashi T.(2016). The effects of narcissism and self-esteem on immersion in social network games and massively multiplayer online role-playing games. Shinrigaku Kenkyu";"game, plai, mmo, examin, analys"
11,5619862397773;2,30292984013599;"Lukavsk<U+00A0> K., Hrabec O., Chrz V.(2016). The Role of Habits in Massive Multiplayer Online Role-Playing Game Usage: Predicting Excessive and Problematic Gaming Through Players' Sensitivity to Situational Cues. Cyberpsychology, Behavior, and Social Networking";"game, plai, mmo, examin, analys"
-18,0964060632094;4,91997703721406;"Chen H.-J., Lu J.-T.(2016). Clarifying the Impact of Social Escapism in Users? Acceptance for Online Entertaining Services?An Extension of the Technology Acceptance Model Based on Online Karaoke Television Services Users. Information Systems Management";"social, media, sns, network, facebook"
10,8807348036044;-0,853830332652743;"Lemmens J.S., Hendriks S.J.F.(2016). Addictive Online Games: Examining the Relationship Between Game Genres and Internet Gaming Disorder. Cyberpsychology, Behavior, and Social Networking";"game, plai, mmo, examin, analys"
11,2752959926771;8,1952406829958;"Bonny J.W., Castaneda L.M.(2016). Impact of the Arrangement of Game Information on Recall Performance of Multiplayer Online Battle Arena Players. Applied Cognitive Psychology";"perform, cognit, particip, experi, task"
-17,5363966264524;0,506336596397096;"Beckers K., Harder R.A.(2016). ?Twitter Just Exploded?: Social media as alternative vox pop. Digital Journalism";"social, media, sns, network, facebook"
-20,7433006528644;1,2611893944649;"Brems C., Temmerman M., Graham T., Broersma M.(2017). Personal Branding on Twitter: How employed and freelance journalists stage themselves on social media. Digital Journalism";"social, media, sns, network, facebook"
-16,6928045461632;-0,598983398465878;"Harder R.A., Paulussen S., Van Aelst P.(2016). Making Sense of Twitter Buzz: The cross-media construction of news stories in election time. Digital Journalism";"social, media, sns, network, facebook"
-19,3180434247299;-3,75004195131196;"Ibrahim Y.(2016). Tank Man, Media Memory and Yellow Duck Patrol: Remembering Tiananmen on social media. Digital Journalism";"video, imag, content, visual, analys"
19,7348582007336;8,04877370014401;"Griffiths R.P., Eastin M.S., Cicchirillo V.(2014). Competitive Video Game Play: An Investigation of Identification and Competition. Communication Research";"game, plai, violent, aggress, behavior"
17,2395300021859;-3,11167395938776;"Erickson L.B., Wisniewski P., Xu H., Carroll J.M., Rosson M.B., Perkins D.F.(2016). The boundaries between: Parental involvement in a teen's online world. Journal of the Association for Information Science and Technology";"internet, addict, adolesc, gender, femal"
-19,5882340552587;6,18389605835333;"Srivastava J., Nakazawa M., Chen Y.-W.(2016). Online, mixed, and offline media multitasking: Role of cultural, socio-demographic, and media factors. Computers in Human Behavior";"problem, associ, person, predict, posit, emot"
21,355767935787;7,67680833294016;"Velez J.A., Greitemeyer T., Whitaker J.L., Ewoldsen D.R., Bushman B.J.(2014). Violent Video Games and Reciprocity: The Attenuating Effects of Cooperative Game Play on Subsequent Aggression. Communication Research";"game, plai, violent, aggress, behavior"
-6,84293417550458;4,89364108901515;"Kao G.Y.-M., Tsai C.-C., Liu C.-Y., Yang C.-H.(2016). The effects of high/low interactive electronic storybooks on elementary school students' reading motivation, story comprehension and chromatics concepts. Computers and Education";"music, interact, user, system, experi"
15,7757614558087;-4,43066085082736;"Jeromin F., Nyenhuis N., Barke A.(2016). Attentional bias in excessive Internet gamers: Experimental investigations using an addiction Stroop and a visual probe. Journal of Behavioral Addictions";"internet, addict, adolesc, gender, femal"
14,0642556936526;-1,78021700725606;"?ka?upov<U+00A0> K., Blinka L.(2016). Interpersonal dependency and online gaming addiction. Journal of Behavioral Addictions";"internet, addict, adolesc, gender, femal"
2,01906746668823;-8,50939208460724;"Cruz S., Carvalho A.A.A., Ara<fa>jo I.(2017). A game for learning history on mobile devices. Education and Information Technologies";"game, plai, mmo, examin, analys"
14,3278462453562;3,33234918012724;"Banks J., Bowman N.D.(2016). Emotion, anthropomorphism, realism, control: Validation of a merged metric for player?avatar interaction (PAX). Computers in Human Behavior";"problem, associ, person, predict, posit, emot"
-4,06684901409708;10,3659472998231;"Vanden Abeele M.M.P.(2014). Mobile lifestyles: Conceptualizing heterogeneity in mobile youth culture. New Media and Society";"mobil, technologi, peopl, young, live"
-19,101419432319;3,77385453019198;"Wu Y.-C.J., Chang W.-H., Yuan C.-H.(2015). Do Facebook profile pictures reflect user's personality?. Computers in Human Behavior";"social, media, sns, network, facebook"
-20,5583643993452;1,52956305554861;"Lim S.S.(2015). On Stickers and Communicative Fluidity in Social Media. Social Media and Society";"social, media, sns, network, facebook"
-7,7614701884248;-12,3959320921585;"Bae J.H.(2016). A Study on the Creative Art Curriculum for Young Children through Virtual Intercultural Exchange. 2016 International Conference on Platform Technology and Service, PlatCon 2016 - Proceedings";"art, creativ, technologi, project, develop"
17,3060465849304;-4,72381807136513;"Sofia V., Cecilia <U+008F>., Charlotta H., Kent.W. N.(2016). Associations between problematic gaming and psychiatric symptoms among adolescents in two samples. Addictive Behaviors";"internet, addict, adolesc, gender, femal"
1,98728903443274;-8,09464301265892;"Marklund B.B., Alklind Taylor A.-S.(2016). Educational games in practice: The challenges involved in conducting a game-based curriculum. Electronic Journal of e-Learning";"learn, educ, design, develop, environ"
-4,176166186913;-6,20791745822647;"Jenson J., Droumeva M.(2016). Exploring media literacy and computational thinking: A game maker curriculum study. Electronic Journal of e-Learning";"digit, media, narr, literaci, practic"
-3,41777609325128;1,66252207709269;"Mangen A.(2016). The digitization of literary reading: Contributions from empirical research. Orbis Litterarum";"child, read, activ, text, electron"
-10,9398140997184;-3,62750245324009;"Olesina E.P., Stukalova O.V.(2016). Modern youth - Information environment - Postmodern aesthetics ? artistic text: Problems and prospects of interaction. Global Media Journal";"cultur, museum, commun, inform, histor"
11,842639155947;9,13345871116221;"Mack D.J., Wiesmann H., Ilg U.J.(2016). Video game players show higher performance but no difference in speed of attention shifts. Acta Psychologica";"perform, cognit, particip, experi, task"
-19,3436012665924;4,69887417546525;"Chen X., Pan Y., Guo B.(2016). The influence of personality traits and social networks on the self-disclosure behavior of social network site users. Internet Research";"social, media, sns, network, facebook"
16,1409589883826;7,89710567487098;"Su Y.-S., Chiang W.-L., James Lee C.-T., Chang H.-C.(2016). The effect of flow experience on player loyalty in mobile game application. Computers in Human Behavior";"game, plai, violent, aggress, behavior"
0,173809838064783;1,66224689626041;"Marsh J., Plowman L., Yamada-Rice D., Bishop J., Scott F.(2016). Digital play: a new classification. Early Years";"child, read, activ, text, electron"
2,05229266204564;-3,88389187011403;"Kwon C., Kim Y., Woo T.(2015). Digital-physical reality game: Mapping of physical space with fantasy in context-based learning games. Games and Culture";"learn, educ, design, develop, environ"
20,0650053676924;9,26576026709913;"Ash E.(2015). Priming or proteus effect? Examining the effects of avatar race on in-game behavior and post-play aggressive cognition and affect in video games. Games and Culture";"game, plai, violent, aggress, behavior"
-11,945417276816;-2,3875089017381;"Younan S., Eid H.(2016). How digital artist engagement can function as an open innovation model to facilitate audience encounters with museum collections. International Journal of the Inclusive Museum";"cultur, museum, commun, inform, histor"
-9,60520475884166;-12,3382546607158;"Bianchi J.(2016). STEAM Power: Integrating art and technology through cultural heritage museum partnerships. International Journal of the Inclusive Museum";"art, creativ, technologi, project, develop"
-4,87510140545506;-13,3213476188452;"Pariser D., Castro J.C., Lalonde M.(2016). Mobilities, aesthetics and civic engagement: Getting at-risk youth to look at their communities. International Journal of Education Through Art";"motiv, engag, gamif, element, experi"
15,2350339256659;3,3822305766419;"Pearcy B.T.D., Roberts L.D., McEvoy P.M.(2016). Psychometric testing of the personal internet gaming disorder evaluation-9: A new measure designed to assess internet gaming disorder. Cyberpsychology, Behavior, and Social Networking";"problem, associ, person, predict, posit, emot"
-11,0865338353193;-5,4773566429344;"de Alencar V.P.(2016). Beyond museum walls: Visual narratives through images and history. International Journal of Education Through Art";"student, teach, school, educ, classroom"
2,02899200823665;-4,88142798629286;"Khenissi M.A., Essalmi F., Jemni M., Kinshuk, Graf S., Chen N.-S.(2016). Relationship between learning styles and genres of games. Computers and Education";"learn, educ, design, develop, environ"
-4,42071072763589;11,1380188439069;"Seo D.G., Park Y., Kim M.K., Park J.(2016). Mobile phone dependency and its impacts on adolescents' social and academic behaviors. Computers in Human Behavior";"mobil, technologi, peopl, young, live"
-0,782260741144203;-0,511011166665733;"Schoneveld E.A., Malmberg M., Lichtwarck-Aschoff A., Verheijen G.P., Engels R.C.M.E., Granic I.(2016). A neurofeedback video game (MindLight) to prevent anxiety in children: A randomized controlled trial. Computers in Human Behavior";"child, read, activ, text, electron"
-8,18781967560738;6,21878124135946;"El-Shimy D., Cooperstock J.R.(2016). User-driven techniques for the design and evaluation of new musical interfaces. Computer Music Journal";"music, interact, user, system, experi"
8,10548468528726;2,79715500290027;"Bergstrom K., Fisher S., Jenson J.(2016). Disavowing 'That Guy': Identity construction and massively multiplayer online game players. Convergence";"game, plai, mmo, examin, analys"
2,40544405761698;-2,22434450674249;"Lameras P., Arnab S., Dunwell I., Stewart C., Clarke S., Petridis P.(2017). Essential features of serious games design in higher education: Linking learning attributes to game mechanics. British Journal of Educational Technology";"learn, educ, design, develop, environ"
17,2775321789911;5,35866049195478;"Furuya-Kanamori L.(2016). Angry Birds, Angry Children, and Angry Meta-Analysts: A Reanalysis. Perspectives on Psychological Science";"problem, associ, person, predict, posit, emot"
-2,51201614720823;-10,2249524314849;"Li X.(2016). Design and application of multimedia teaching video system for dance major based on cloud computing technology. International Journal of Emerging Technologies in Learning";"music, interact, user, system, experi"
-2,03097492852096;-11,0424634857059;"Tong J.(2016). Design and implementation of music teaching platform in college based on android mobile technology. International Journal of Emerging Technologies in Learning";"student, teach, school, educ, classroom"
-3,14038455625684;-10,6837224522086;"Zhou Y.(2016). Application of automatic choreography software based on virtual technology in the gymnastics teaching. International Journal of Emerging Technologies in Learning";"student, teach, school, educ, classroom"
17,3296640126;4,46017787842704;"Stucki G., Squillaci M.(2016). Violent video games: Their impact on emotional desensitization in youths [Jeux vid<U+0082>o violents : leur impact sur la d<U+0082>sensibilisation <U+0082>motionnelle des jeunes]. Revue Europeenne de Psychologie Appliquee";"problem, associ, person, predict, posit, emot"
-15,2123707159746;2,34420929716165;"Arriaga A., Baraze I.M., Vida M.R.G.(2016). Social networks: Spaces for the participation and learning for youth production of digital images [Las redes sociales: Espacios de participaci<U+00A2>n y aprendizaje para la producci<U+00A2>n de im<U+00A0>genes digitales de los j<U+00A2>venes]. Estudios Sobre Educacion";"social, media, sns, network, facebook"
-3,8434988091816;0,0363703937994357;"Kurata K., Ishita E., Miyata Y., Minami Y.(2017). Print or digital? Reading behavior and preferences in Japan. Journal of the Association for Information Science and Technology";"child, read, activ, text, electron"
-15,5852159811971;-6,58247546316833;"Scupola A., Zanfei A.(2016). Governance and innovation in public sector services: The case of the digital library. Government Information Quarterly";"video, imag, content, visual, analys"
-0,151506335850944;-0,112936035913721;"Bioulac S.(2016). ADD/ADHD children and video games: Between excessive consumption and positive vid<U+0082>o game use [Les enfants TDA/H face aux jeux video : Entre consommation excessive et utilisation positive des jeux vid<U+0082>o]. ANAE - Approche Neuropsychologique des Apprentissages chez l'Enfant";"perform, cognit, particip, experi, task"
-3,85824073494872;11,4243659162159;"Dutta E., Sharma P., DIkshit R., Shah N., Sonavane S., Bharati A., De Sousa A.(2016). Attitudes toward selfie taking in school-going adolescents: An exploratory study. Indian Journal of Psychological Medicine";"mobil, technologi, peopl, young, live"
-9,71865726700625;-3,36586379302269;"Gabriels K., De Backer C.J.S.(2016). Virtual gossip: How gossip regulates moral life in virtual worlds. Computers in Human Behavior";"virtual, avatar, world, experi, environ"
-6,68676992288864;-0,112869374104459;"Martinviita A.(2016). Online community and the personal diary: Writing to connect at Open Diary. Computers in Human Behavior";"onlin, social, commun, ident, offlin"
-19,8927662474684;2,53631279186379;"Daniels E.A., Zurbriggen E.L.(2016). <U+0093>It<U+0092>s Not the Right Way to Do Stuff on Facebook:<U+0094> An Investigation of Adolescent Girls<U+0092> and Young Women<U+0092>s attitudes Toward Sexualized Photos on Social Media. Sexuality and Culture";"social, media, sns, network, facebook"
-8,66905895978918;6,33072997216304;"Wu K.-C., Hsieh T.-Y.(2016). Affective choosing of clustering and categorization representations in e-book interfaces. Aslib Journal of Information Management";"music, interact, user, system, experi"
